"p","lam1","lam2","kurt"
0.31330059193388937,0.39354879132772613+0.34679408684441204*I,0.32271620274153395-0.062106561341241644*I,30
0.7635967207190817,15.053632709242779,0.09651969949673411,30
0.4126599366914987,0.45539746948169446-0.3227430634889115*I,0.29467911133904384+0.06641213276447677*I,30
0.7161842703065844,1.3611912440679332,0.1437875435232813,30
0.6194641222812995,0.6207259954942559+0.23760624130165764*I,0.22414811446082722-0.045830147621419466*I,30
0.4256923811658131,0.4632418068198523-0.31926984973791483*I,0.2907566612215276+0.06651375542667763*I,30
0.4321329780864174,0.46713106507393437-0.31752422282612863*I,0.2887954019967866+0.06651849627265917*I,30
0.6446559906429539,0.6623895536844921-0.2055140496636584*I,0.21415447131120938+0.036587106270440685*I,30
0.45549052833857395,0.4813897095017242+0.31101252518426503*I,0.2815524458921594-0.06626691750647007*I,30
0.56498227574452,0.5599201787980378+0.27291240944570067*I,0.24461076499781662-0.05770304182462337*I,30
0.7366690013346899,2.0758522959124472,0.12275790592242654,30
0.4369903919627398,0.47007344334450785+0.31619418605569155*I,0.287306105348215-0.0665014720782074*I,30
0.48211381584179347,0.4981782937481102-0.30316867238663636*I,0.27303826475898946+0.06541682914553447*I,30
0.3677591498703012,0.4282167782547991+0.33415430469832613*I,0.30774090549324873-0.06519278695328888*I,30
0.4850455637419955,0.5000789231663131+0.30227097537050224*I,0.2720832526421976-0.06528299263069955*I,30
0.24929233015053542,0.34760062364887784+0.35917092135268364*I,0.3392563121795792-0.05647025809563576*I,30
0.6413402385690874,0.656106350592884+0.2109842022981738*I,0.2154901559530141-0.038031862971857996*I,30
0.5800227912797116,0.574148661916522-0.265402653815109*I,0.23911179477902647+0.05516953199909331*I,30
0.5509042304209826,0.5477646684290385+0.27910727103740196*I,0.24965898835600572-0.059691824675985945*I,30
0.7531019164524269,4.07482014854621,0.10664307636248241,30
0.4061229193315645,0.4514670025374355+0.3244568928023418*I,0.2966237545832527-0.0663163809122991*I,30
0.28815332068124255,0.37635611701247523+0.3520624626372681*I,0.32934116820507947-0.06014239052968214*I,30
0.4696516906721524,0.49022503935709083+0.3069047793527241*I,0.2770588252352405-0.06589435699798872*I,30
0.4053271714846878,0.45098844359962303+0.3246642642011005*I,0.2968594478005183-0.06630273644994153*I,30
0.637752341686231,0.6496199606130668+0.2163636273989152*I,0.2169284323483477-0.03950262120556905*I,30
0.5221791759930281,0.5255130957048583+0.2900875714964089*I,0.2596742741590905-0.06279761586136796*I,30
0.2526160475095087,0.3501834794654027+0.35862413894003464*I,0.3384226272275176-0.056814320170855505*I,30
0.5650937707743935,0.5600205597341258-0.27286049471933427*I,0.24457040653165285+0.05768589301930658*I,30
0.6463489486709704,0.665712390364358-0.20250942800738667*I,0.21347007205448434+0.035814359285975476*I,30
0.26159594986224644,0.3570377043199899+0.35708366369414235*I,0.3361572085576142-0.0577158367642381*I,30
0.32246919831010334,0.3995985763170574-0.34477262634084116*I,0.32025693597381505+0.06274025007139383*I,30
0.5740918526350567,0.5683639649662312-0.2684947665044814*I,0.24129344461209257+0.05622336291304305*I,30
0.7024662070943974,1.1132917615667492,0.1591925121202345,30
0.4318293317938098,0.46694741964170206-0.31760697412536254*I,0.2888882100191339+0.06651896696253237*I,30
0.542580624047962,0.5410066158980849+0.28248378808146113*I,0.25259989779685293-0.06071453430175467*I,30
0.47992415136671385,0.49676660475732864+0.30383425717485407*I,0.2737492517881341-0.06551134219308341*I,30
0.25706800631186555,0.3536037462872546+0.3578715942052397*I,0.33730189684831435-0.057266379666900916*I,30
0.3059547829494853,0.38862259861882087+0.3483770840952027*I,0.3246693728958913-0.06156681056821103*I,30
0.2829669102732906,0.37268588142694914+0.35309167535916186*I,0.3306863944967475-0.05969672357903872*I,30
0.4026668984690607,0.44938817878973064-0.32535557989504293*I,0.29764578896172655+0.06625402738004048*I,30
0.612992442831958,0.611855659978435+0.2434023863418865*I,0.22665923521449952-0.04770096653126571*I,30
0.7528581936479379,4.0119012667763165,0.10687935228670703,30
0.6186067308756285,0.6195155532107165+0.2384145040321816*I,0.22448209155104426-0.04608750996187327*I,30
0.6968528260097457,1.031654094838502,0.16615095670221772,30
0.6789309694191457,0.7513359762149485+0.06096791622464531*I,0.19996931964987458-0.00909145447764605*I,30
0.6165123834758084,0.6166052031347028-0.2403349516732308*I,0.2252962292746629+0.04670366377583819*I,30
0.744278558644589,2.64844019098657,0.11524306033734927,30
0.6624581455684042,0.7020092808093557+0.16309229648640589*I,0.20687434790200177-0.0268163024581792*I,30
0.7418255258034006,2.427076383949847,0.11765396197445185,30
0.5778073589711183,0.5719593607594875+0.26657972812835334*I,0.23992875885646123-0.05557194761648754*I,30
0.467029348468341,0.48857445508322445+0.30767579287462354*I,0.27789691348105416-0.06597662680500191*I,30
0.3573849572161114,0.42181212871665774-0.33667067872817763*I,0.31066385635142546+0.06473382469932452*I,30
0.48864267802689976,0.5024282838332811+0.3011588684545833*I,0.2709066696647306-0.06510717711192204*I,30
0.48571793157134313,0.5005165744753476-0.3020640114674106*I,0.27186373260984376+0.06525110808433222*I,30
0.5168291554358817,0.5216594387305121+0.2919548002651936*I,0.2614986665291786-0.0632531439636831*I,30
0.47593686618372466,0.4942122429420285-0.3050359752279174*I,0.27503892355397863+0.06567169247371682*I,30
0.46817314727948856,0.4892935092984099-0.3073401054211409*I,0.27753169702053015+0.06594150172423685*I,30
0.4132843181940846,0.4557728941085242-0.32257839770159424*I,0.29449257771269527+0.06641973894893355*I,30
0.2675613905848464,0.36149583639341504+0.3560128667207696*I,0.3346415438592837-0.05829210954559497*I,30
0.7370113640486535,2.095540606477478,0.12241735535980589,30
0.4211164684384019,0.4604847674224822-0.32049814675851546*I,0.29214088064259147+0.06649189230466944*I,30
0.5252777575059739,0.5277811153680695+0.2889846002705044*I,0.25861185689911736-0.06251731773058176*I,30
0.5364204134001842,0.5361804547025169+0.28487087844924947*I,0.2547558543972476-0.06140435257085054*I,30
0.2572186004156274,0.35371867100730703+0.3578457473347854*I,0.3372639045938388-0.057281495306598165*I,30
0.41043599109695394,0.45406034569860476+0.32332819401752916*I,0.29534238915931005-0.06638284763471858*I,30
0.6368434328953336,0.6480251986238552+0.21764742878991966*I,0.21729163154299339-0.03986120763573919*I,30
0.40597376514262407,0.4513773052376391+0.32449578281844405*I,0.29666794958594644-0.06631385599834368*I,30
0.3030280776311376,0.3866389249847722+0.34899815002313817*I,0.3254433695913213-0.061343897743005714*I,30
0.4909138065950691,0.5039220259352704+0.300450385714379*I,0.2701610482192383-0.06498946912204556*I,30
0.47088637784411946,0.4910047421907574-0.30654002521834744*I,0.27666327641384925+0.0658534740319466*I,30
0.35385559147108636,0.41961617496577136-0.33751602358517085*I,0.31165048785442284+0.06456339253645721*I,30
0.3641580632264343,0.4260015264004751-0.33503305128639616*I,0.3087594142096654+0.06504064160564307*I,30
0.6755795493481092,0.7399771308873304-0.09666329911215546*I,0.20138761914972209+0.014737712286364047*I,30
0.6269565491809501,0.6318093992986814-0.22992554092194936*I,0.22121261050733274+0.04344456381544995*I,30
0.5786178795245003,0.5727562751119925+0.2661522585851856*I,0.23963015315748928-0.05542595834580951*I,30
0.686820740731888,0.8926628421528162,0.18096640788545765,30
0.4379754845828532,0.47067132337831097+0.31592298845903904*I,0.2870030008680252-0.06649581975692127*I,30
0.4043743526647223,0.45041535923275317-0.3249122142274814*I,0.2971413723852964+0.066285836849075*I,30
0.2571927363095101,0.3536989365588246+0.3578501882472261*I,0.33727043003804924-0.057278900057327595*I,30
0.6024683403349511,0.5986078597781854+0.25156359464078504*I,0.23069521467259038-0.05042417579999529*I,30
0.3966414466829893,0.44576021529490123+0.3269103924641831*I,0.29941774309525404-0.0661262934346931*I,30
0.4390888023881887,0.4713475449890703+0.315615884321663*I,0.2866600052922811-0.06648852940676717*I,30
0.29496617707396355,0.38110895684649604+0.35067880952443936*I,0.327563304631904-0.060706864224115885*I,30
0.592393844171625,0.5870703194411521+0.25826382153704275*I,0.23450466802114586-0.05271473450205547*I,30
0.7379798066064458,2.1536582573837815,0.1214554049335359,30
0.7513926298257412,3.674502785226845,0.10830150172458938,30
0.38775578941694056,0.4403960140276298-0.3291757337345714*I,0.30200809476686624+0.06589476530990825*I,30
0.6963672327073951,1.0248793751339085,0.16678194681161684,30
0.28283537933688363,0.37259219486477346+0.35311749386072433*I,0.3307204192681707-0.05968524243871996*I,30
0.5801401580006498,0.5742656258141395+0.26533952519878345*I,0.2390684466071001-0.05514791438944882*I,30
0.2850908465284938,0.3741945196134035+0.35267280324624706*I,0.3301363471214379-0.05988089570857574*I,30
0.4258926826912732,0.4633625922508492-0.3192158602029525*I,0.29069589561147297+0.06651436455052698*I,30
0.7586108070614985,6.4558365448545025,0.10131793403713744,30
0.6720417093611546,0.7287943672495777+0.12112271284938803*I,0.2028772897986409-0.01887867364416777*I,30
0.6702718845539022,0.7234834659118393+0.13087369261044005*I,0.2036196285973362-0.02061457964814391*I,30
0.6072752369387175,0.604492382926749+0.24800594802833933*I,0.22885901760140678-0.04922577055748507*I,30
0.7361444041919298,2.0465012550382085,0.12328022906190017,30
0.5450344824113444,0.542969295753925+0.28150748572624856*I,0.25173623795462996-0.06042413704287564*I,30
0.7662254472665171,59.209120781279736,0.0939963841127839,30
0.3694782523176352,0.42927157337068367+0.3337328592610646*I,0.30725321147148565-0.0652626997619325*I,30
0.7522571087802266,3.8655109662388414,0.10746234422933026,30
0.33796789947166284,0.4096037226554906-0.34125040490067843*I,0.31604411795182813+0.06370859721396253*I,30
0.3866474714465795,0.4397253430272696-0.32945600618211257*I,0.3023293138501464+0.06586234476389571*I,30
0.3908973340914401,0.44229495153886217+0.3283785450822701*I,0.3010953394245638-0.06598242059530664*I,30
0.4902696193269207,0.5034974927268675+0.3006518516504577*I,0.27037275520405496-0.06502338870734471*I,30
0.2736645981424266,0.36598277468853535+0.35488123853565656*I,0.33308179711073604-0.058863005927987135*I,30
0.48694154578259363,0.5013147748554968+0.30168630232768257*I,0.271463759637462-0.06519193210424126*I,30
0.721541250592812,1.490470814488197,0.1381314304434399,30
0.5839046461465836,0.5780714892570059+0.2632713841721805*I,0.23767443000942082-0.054438177025158616*I,30
0.7003504892175851,1.0816804703936642,0.1617510855059397,30
0.3544053891278678,0.4199588731778557-0.337384703205274*I,0.31149704923867066+0.06459041355502528*I,30
0.24571261765885644,0.34478986994539884+0.3597447545477993*I,0.3401513587279956-0.056093407039767534*I,30
0.37175253483315807,0.4306644506919704+0.3331733917502896*I,0.30660654587945196-0.06535247088793043*I,30
0.5275151446971766,0.5294362161538568-0.28817770694720757*I,0.2578420643616576+0.062307207653877664*I,30
0.49003086000555207,0.5033403166854902+0.3007264188738938*I,0.27045117775593813-0.06503585309716443*I,30
0.24263860316770947,0.342351559177043+0.36022453996982895*I,0.34091763631130534-0.055764577598974636*I,30
0.5763482511254716,0.5705362652746544-0.26734033339588137*I,0.2404654930848633+0.05583121951152368*I,30
0.5638335482361483,0.5588899955768536-0.2734444164067232*I,0.24502622758452555+0.05787838859475486*I,30
0.712192202408543,1.279118100172116,0.14810899252913912,30
0.2514301172453324,0.34926482058201486+0.3588207452848221*I,0.3387203875032704-0.056692200529671305*I,30
0.6884411295797217,0.9159240213875376,0.1782001943694869,30
0.5609332940103193,0.5563210304640603-0.27476505935890805*I,0.24607234859726454+0.05831041126519382*I,30
0.6320549526307677,0.6399238164481258-0.22395019366694266*I,0.21919745506209382+0.04166543578671529*I,30
0.3112880179632942,0.3922064169425866+0.34723113805611816*I,0.3232528284773274-0.06196150183969534*I,30
0.3246023926132806,0.40099144250056645-0.3442954331399041*I,0.3196812865806018+0.06288125315585767*I,30
0.3659538270868543,0.4271072053821358+0.3345955365519952*I,0.3082520327063176-0.0651174729074634*I,30
0.614205016076951,0.6134723347556258-0.24236728636768132*I,0.22619044611886824+0.04736266820388762*I,30
0.7235644111314692,1.5466160266085334,0.13603023343048334,30
0.7587770435508623,6.576544372273784,0.10115765922988754,30
0.5569771840401072,0.5528875175413818+0.2765174374479516*I,0.24749283861841645-0.0588757030980234*I,30
0.2839809731697951,0.37340715535901353+0.3528921454841374*I,0.3304239233738659-0.05978494308908174*I,30
0.3766389192106796,0.4336479165619992+0.3319640226309952*I,0.30521145133009264-0.06553477660423741*I,30
0.7163568613749571,1.364983684862053,0.14360295202971415,30
0.7198916512591738,1.4479091295328264,0.13985794977946608,30
0.5371462956439392,0.5367419473806729+0.2845940990432158*I,0.25450271088925036-0.06132591718482623*I,30
0.47618555066495927,0.49437096656639135+0.3049614024611372*I,0.2749586757378191-0.06566213023119483*I,30
0.7597155049186581,7.359788262794257,0.100253262666389,30
0.5545936780398617,0.5508562944738415+0.2775477017945238*I,0.24834507960418623-0.059203316981461473*I,30
0.7183672873946254,1.4108598478321746,0.14146496205768166,30
0.7416000245746217,2.4088242924168766,0.11787610448501887,30
0.5194015472151661,0.523502812079127+0.291062670079093*I,0.26062303553176636-0.06303854687058327*I,30
0.41223445858279795,0.455141647872676-0.322855175493664*I,0.2948061432788302+0.06640679459524232*I,30
0.6247599470304543,0.6284617515419346-0.23230087751848175*I,0.2220764065392387+0.04417055436658983*I,30
0.6003451292342818,0.5960906718740642-0.2530550816014773*I,0.2315024227730299+0.050930896654068324*I,30
0.60646333872618,0.6034796661180795+0.2486255701318432*I,0.22917000703968615-0.04943334220723524*I,30
0.37368205503146457,0.431843997269341+0.33269703145111473*I,0.3060565889959998-0.06542619013426476*I,30
0.24255697532245923,0.3422864961307421+0.3602371121953447*I,0.34093795511044767-0.055755780032679746*I,30
0.6464515130962647,0.6659162974912081+0.20232240102406188*I,0.2134285562430711-0.03576673177376239*I,30
0.46295942865532047,0.4860264931812981+0.3088628222657358*I,0.2791922435834557-0.06609220119927392*I,30
0.3710825956931849,0.4302544438179727+0.33333842122197443*I,0.30679720985373815-0.06532634978654937*I,30
0.3875605960377695,0.4402779268721132+0.329225131139744*I,0.30206469686306414-0.06588911191736713*I,30
0.41964784424725865,0.45960069918849716-0.3208903202583345*I,0.29258353229737205+0.06648167519685277*I,30
0.38070400703661145,0.43612127538353046+0.33095035517051963*I,0.30404485629897315-0.06567532114322483*I,30
0.2834313774282531,0.37301646747726586+0.35300039012344914*I,0.33056620902498746-0.05973719557521187*I,30
0.7650960100684459,26.01640702590264,0.09508004967098596,30
0.3338879666157981,0.40699476419354164+0.342189719115788*I,0.3171600151861112-0.06346638195395028*I,30
0.4052090545404292,0.45091740472687686-0.32469502244956344*I,0.29689441405212164+0.06630067469014654*I,30
0.7623420334785747,11.193160525215225,0.09772553686536077,30
0.5629419125513595,0.5580953852414282+0.27385381167406014*I,0.24534826981535093-0.05801282486224878*I,30
0.5997411422277612,0.5953833558300096+0.25347106397046504*I,0.2317316203889381-0.051072613400169733*I,30
0.3211672838610502,0.3987458476488278+0.34506261684672357*I,0.3206076138562574-0.06265299551186056*I,30
0.5669976894741764,0.5617455814795338-0.2719661970629314*I,0.2438803086681828+0.05738947287167489*I,30
0.2569455272290855,0.3535102405691125+0.35789259707917565*I,0.3373327922029684-0.0572540775402533*I,30
0.547276515973014,0.544783790337517+0.28060183716048503*I,0.2509446956379139-0.06015077965826099*I,30
0.27137380493311936,0.36430718654051547+0.3553101082923481*I,0.333668324742933-0.058650940975612444*I,30
0.6821856733473037,0.811933234967201,0.19147739361484203,30
0.45296112926696863,0.47982964718166454+0.31173257558439993*I,0.2823468274627375-0.06631537887022208*I,30
0.6619703463312219,0.7007650808825743-0.16469833915920537*I,0.20707631788645878+0.027148125203547816*I,30
0.6646894834000654,0.7078371026085497-0.15524543574483538*I,0.20594866250449026+0.025229400661297557*I,30
0.6873817934387592,0.9008319657949496,0.17998134577623992,30
0.4747455818406223,0.4934529540065082-0.3053925240490261*I,0.27542299217261945+0.06571669735662794*I,30
0.5939470198321188,0.5887845473143352+0.25728944537498627*I,0.2339207720456595-0.052379802532874026*I,30
0.49950610971840415,0.5096528915479287+0.2977223059692808*I,0.26732066978068764-0.06449578606702784*I,30
0.5771854963381118,0.5713510504795541+0.2669052807494292*I,0.24015764025658878-0.05568300096355387*I,30
0.6283299251273922,0.6339465850244614+0.2283824134268033*I,0.22067119415894912-0.042978641622886574*I,30
0.3590310805758694,0.4228332161395851+0.3362745150483895*I,0.3102023429951473-0.06481085393439862*I,30
0.6236098519161475,0.6267424736627681-0.23350162359710688*I,0.22252761811685576+0.04454158812403019*I,30
0.4281127868204153,0.4647020262225978+0.3186161766089829*I,0.2900213983051507-0.06651914258019173*I,30
0.5070518987866883,0.5148015521105804+0.29525791849937194*I,0.2648005068568454-0.06399661398709036*I,30
0.5302480080068652,0.5314785648306046-0.28717959878890625*I,0.2568987623134582+0.0620416045457651*I,30
0.26345465532746926,0.35843467126422623+0.35675391661014344*I,0.3356858893674093-0.05789732682126142*I,30
0.3779063041647719,0.43441983781488713+0.33164872326527745*I,0.30484832432937115-0.06557968498710437*I,30
