"q","mu1","mu2","kurt"
0.5458694444176555,1.3591065608807564+0.7029294131207829*I,0.6286043248157371-0.15080809978963414*I,30
0.42616572721373136,1.1588181462022706+0.7978555823128824*I,0.7265325957544098-0.16628786888897196*I,30
0.650513484459182,1.6856071983870504+0.4860162402829944*I,0.5294487027270962-0.08449915638795245*I,30
0.40693120834990637,1.1298826553456736+0.8106149423296285*I,0.7409602986191146-0.16582450438533078*I,30
0.4627454125982289,1.214732372480523-0.7723123202939007*I,0.6981504436336874+0.16524468997653158*I,30
0.5867486220024054,1.452548483215623+0.6541248278981276*I,0.5915414482866401-0.13470083187624812*I,30
0.7608955640289075,21.701605055381677,0.24779246560761106,30
0.6446458202515812,1.655924581782162-0.5138291095304683*I,0.5353964446296695+0.09147918473217465*I,30
0.6061547624367825,1.5077420449216166+0.6221474931544215*I,0.5732202829118246-0.12377918030357182*I,30
0.6867862507539289,2.230389440094631,0.4525700929066509,30
0.3181617479511458,0.9919235804604634+0.8643209998241225*I,0.8035382658330683-0.15612026760381448*I,30
0.5340727536099157,1.3359425808835506+0.7143956490381824*I,0.6389323386266573-0.15413235534186426*I,30
0.5308792656350083,1.3298841521310416+0.7173675500152382*I,0.6417009867026565-0.15494707841326325*I,30
0.3114965677957082,0.9808644219579821+0.8679649115929866*I,0.8079931861706333-0.1549415812139064*I,30
0.635907476159701,1.616006413545758+0.5473466725830328*I,0.544162883807324-0.10056220713966334*I,30
0.3416446732231906,1.029852219453961-0.8509920982806488*I,0.7875854923934511+0.15979750643765933*I,30
0.5494555788321811,1.3664187350456538+0.6992713884258002*I,0.625432863258283-0.14969400124118065*I,30
0.37886759303904904,1.0875120937139067+0.8285228248404347*I,0.7614313635755035-0.16403272408908554*I,30
0.3019868552565368,0.9648255140404615+0.8730443297058391*I,0.8142954064262101-0.15315879341398275*I,30
0.6497803714226984,1.6817569733656073+0.4897830279918754*I,0.5301945384090122-0.08541730125856056*I,30
0.758281611436044,15.575527871476543,0.2540884744745088,30
0.5001531979895171,1.2752248554705914+0.7437840278278885*I,0.6677637564043488-0.16113858308993212*I,30
0.2502067813949882,0.8707844832345144+0.8975545103200927*I,0.8475679918196377-0.1414136995805196*I,30
0.3405391413814287,1.028098754858673+0.8516354578993007*I,0.7883457247539848-0.1596413166742203*I,30
0.6532661602948031,1.7004527859646368+0.4710022742728142*I,0.5266412816649778-0.08091854139892155*I,30
0.6108866071164731,1.5227371606181415+0.612873250967905*I,0.5686787594965361-0.12068952480726722*I,30
0.30509588770826257,0.9701043194462954+0.8713998279831904*I,0.8122419039904348-0.15375463922306182*I,30
0.6268143310312855,1.578975139534589+0.5752068039110532*I,0.5531715421115135-0.10873068699639848*I,30
0.4619951544837375,1.2135628204114195+0.772856011856073*I,0.6987454632134561-0.16529363671253305*I,30
0.7245607005577457,3.9401120194610897,0.3375040814881467,30
0.31390426641083713,0.9848759905665669+0.8666562803607889*I,0.806387545331471-0.15537413928078986*I,30
0.7475117733624441,7.558419892186805,0.2801993510213383,30
0.2954955234695025,0.9536877917603893+0.87642465353659*I,0.8185616227947489-0.15187430742325253*I,30
0.24702766740601811,0.864564942608569+0.8988395171019345*I,0.8495572342240445-0.14058151600973606*I,30
0.3599147841127457,1.0584514650656434+0.8401533697948622*I,0.7748855776156831-0.16212889207365985*I,30
0.447051056713452,1.1905049079868526+0.7835005097390921*I,0.7104833560793645-0.1660201134383976*I,30
0.6271509939691307,1.580274712984998+0.5742746408973244*I,0.552840047534276-0.1084479261840533*I,30
0.6070345077940307,1.5104782241959656+0.6204762452926605*I,0.5723781566387685-0.12321885067568492*I,30
0.4160494075345116,1.1435892970672472+0.804617769949734*I,0.7341620958169461-0.16612538581914504*I,30
0.7026956936052227,2.791986328983748,0.3972973146705498,30
0.7581450162119656,15.353632829524615,0.2544178493086049,30
0.6582529643216688,1.729035034975589+0.4396351143390604*I,0.5215270570632551-0.07381297504278651*I,30
0.29804459725460086,0.9580806099682501+0.8751060246046668*I,0.8168897357360522-0.15238521125614873*I,30
0.41879912553959153,1.147724840244093+0.8027912771957296*I,0.7320974652863058-0.16618767102037*I,30
0.6255997735851135,1.5743290045441272+0.578514346443473*I,0.5543661600810085-0.1097392924129732*I,30
0.3343803641340912,1.0182763200749496+0.8551920024386921*I,0.7925640109889818-0.15874024903462466*I,30
0.7619740097018532,26.048514559987915,0.24519856567990517,30
0.7262946681563853,4.076010294962664,0.33305088391770343,30
0.51945057711076,1.3088452896996332-0.7276139143203189*I,0.6515157943719178+0.15758594374629883*I,30
0.6538775752825432,1.703836654526567+0.46746532851168376*I,0.526016206931883-0.08009274614837544*I,30
0.5629691157512362,1.3952989105121545+0.6846034160850718*I,0.6133461254296416-0.14502186174287915*I,30
0.48981620556346406,1.257997719006746-0.7519835259855128*I,0.6763041566308553+0.16261752400281204*I,30
0.5656186966308225,1.4012352512985982+0.681538514848533*I,0.6109507892584304-0.1440121123837452*I,30
0.27685679719236567,0.9207525140643357+0.8856890966043754*I,0.8306556816826938-0.1478851742501674*I,30
0.28237466885010365,0.930659500456885+0.8830195375322176*I,0.8270989043879872-0.14911239519999214*I,30
0.2975909645081898,0.9573007026573971+0.8753415311463822*I,0.8171875855585022-0.15229490478647595*I,30
0.3696753781168125,1.0734810405432171+0.8342111327941435*I,0.7679930687904871-0.16317650905026115*I,30
0.4369795787551325,1.1751672070769825+0.7904929004331314*I,0.7182735761642295-0.16625382494230598*I,30
0.6107109698280953,1.5221680568247449+0.6132305042345992*I,0.5688478614722705-0.12080761039548585*I,30
0.6370590578824018,1.6210045523017087+0.5433639353300522*I,0.5430137751281771-0.0994415684055852*I,30
0.6367214310446729,1.6195314281056592+0.5445437120335378*I,0.5433508699787507-0.09977232580758201*I,30
0.7667068281968585,329.79395662293723,0.23383679689167686,30
0.3517815365269543,1.045803164414886+0.8450254739493326*I,0.780571173688039-0.16114974978266322*I,30
0.6347977591738185,1.6112596327157254-0.5510771440913026*I,0.5452684572288373+0.10162237663469899*I,30
0.504557661178128,1.2827168396105213-0.7402003537954966*I,0.664090563775585+0.1604215168793603*I,30
0.3877760139886992,1.1010206217207155-0.822926536558322*I,0.7550055732980105+0.16473837423570994*I,30
0.52839203960568,1.325222551996231+0.7196474342844625*I,0.6438493781558525-0.15555766557901687*I,30
0.4672344435980884,1.2217582241895073-0.7690391730267743*I,0.6945786613924899+0.16492603632626449*I,30
0.5184891817734862,1.3071175764598422-0.7284506562150378*I,0.6523348327227306+0.15778897424374475*I,30
0.27749297474714063,0.9219018196380578+0.8853846588667876*I,0.8302465997356804-0.1480286423071523*I,30
0.5961637044312862,1.4781755331945245+0.6396600456444191*I,0.5827132475042732-0.1297266493582888*I,30
0.3885294710369347,1.102159881002277+0.822449460932058*I,0.7544590410574508-0.16479233935281765*I,30
0.5831995582889689,1.4433762146784952-0.6591632883816541*I,0.5948401696822461+0.13643389608440779*I,30
0.5382660129635302,1.344029412004786-0.7104121478702016*I,0.635279376968444+0.15300862928403208*I,30
0.5584000081500866,1.3852831834263055-0.6897336227256167*I,0.6174570343491798+0.14668881727375238*I,30
0.5919540400836434,1.466472274790439+0.6463405484258778*I,0.5866744570769064-0.13202107884914108*I,30
0.5702798633881903,1.4119228243344562+0.6759712825311233*I,0.60671630833844-0.14215568210851795*I,30
0.5945470934371011,1.4736320836185637-0.6422692304094902*I,0.5842371295251895+0.13062173347726586*I,30
0.7022341960441878,2.774414973524688,0.39867463016571275,30
0.3681048406602503,1.071072556347413+0.835174144188183*I,0.7691072820977711-0.16301746814170193*I,30
0.48782196021802804,1.2547262668141559+0.7535341795853505*I,0.6779389729574453-0.1628710749351179*I,30
0.5737457396589611,1.4200843336905054+0.6716739570356997*I,0.6035505603081712-0.1407064598099474*I,30
0.6081942092482038,1.5141205729926301+0.6182371967557321*I,0.571266489082904-0.12247052685989322*I,30
0.6437736187288663,1.6517226454980014+0.5175527230595053*I,0.5362763250884033-0.09245044762634279*I,30
0.7128227299383705,3.2285342749857144,0.36854847735469803,30
0.7372249107551803,5.270105265399306,0.30551267033241447,30
0.3696606478301676,1.0734584673919705+0.8342201771223777*I,0.7680035284251238-0.1631750345157407*I,30
0.26561474365465165,0.9001227762559271+0.8909156102551854*I,0.8378427303425733-0.14526510910163953*I,30
0.4494426595728016,1.1941679469840394+0.7818195424745837*I,0.7086193357705198-0.16593495476903097*I,30
0.7097304116194267,3.0830007104180988,0.3770751893043657,30
0.3929109367145649,1.1087765423955231+0.8196635939014968*I,0.7512713482802196-0.1650882078394234*I,30
0.7439371200502194,6.537179160580792,0.2889451037769355,30
0.716989719257634,3.4477034136815083,0.35731886246988476,30
0.6873837711090462,2.2521512906936443,0.44994482220303117,30
0.7362407216318916,5.129544852863101,0.3079607075526595,30
0.6908151995003526,2.371992187617289,0.4362324350731008,30
0.5531861983616262,1.3741737584452685-0.6953689144553878*I,0.6221176877678805+0.14848077964209833*I,30
0.31498897428065464,0.9866770603311605+0.8660638554986732*I,0.805662838565512-0.15556651424453236*I,30
0.5426381709149515,1.3526309314165894+0.7061526627821504*I,0.6314491885426199-0.15176956934965638*I,30
0.4467906675478819,1.190106626241082+0.7836830364361919*I,0.7106859743989278-0.1660286873775833*I,30
0.2515210151127063,0.8733383677564165+0.8970143369072636*I,0.8467439417460101-0.1417539647986536*I,30
0.6763395397593814,1.8562113586377236+0.22528570537599862*I,0.5026665149413603-0.03417956480914022*I,30
0.3430453998671099,1.03206980881141+0.850174833147906*I,0.786620932578847-0.15999295688384108*I,30
0.313437655005693,0.9841000419851468+0.8669105810138438*I,0.806699037866391-0.1552909067823031*I,30
0.6999343819734805,2.688991052132115,0.40565649738947207,30
0.5571168030846534,1.3825183876200011+0.6911412726830934*I,0.6186070833987901-0.14714053476570135*I,30
0.7166605891838636,3.4292791031917464,0.3581963020620178,30
0.4817388778947054,1.2448402567105945+0.758207332151586*I,0.6829003660502365-0.16358335259812234*I,30
0.5043246891938913,1.2823180887643784+0.7403913642799308*I,0.6642853728722684-0.16046078791080873*I,30
0.4748643260913976,1.233821401580048+0.7633925859201762*I,0.6884618371049922-0.16428067686257444*I,30
0.2538234609255372,0.8777887145591567+0.896055703304351*I,0.8452978385619647-0.14234479437354858*I,30
0.37577948028935126,1.082810079599397+0.8304436340853496*I,0.7636434850090458-0.16375941025796986*I,30
0.5501063708209792,1.3677604318975787-0.6985979571243193*I,0.6248557173527048+0.1494863942966342*I,30
0.5986328002068848,1.4852380840534696+0.6355629954165573*I,0.5803792907278478-0.12832481692038575*I,30
0.506131760772264,1.2854185070005761+0.738905375300084*I,0.6627727956089212-0.16015219715563744*I,30
0.3307635840140011,1.012463153373215+0.8572582787963824*I,0.7950280106439497-0.15818681831484507*I,30
0.4274466176042677,1.16074994639697+0.7969909133882741*I,0.7255599474349959-0.16629522495938587*I,30
0.2460277936740447,0.8625964261246772+0.8992371886413744*I,0.8501816797987733-0.14031712268998484*I,30
0.23653397437268175,0.843598883985338+0.9028496213480711*I,0.8560827632964028-0.13774307361694904*I,30
0.41483093438610674,1.1417572827641467+0.8054244418877338*I,0.7350748225446968-0.16609352636776237*I,30
0.6507660490912717,1.6869435072682022+0.4846970303380901*I,0.529191574422297-0.084179524477585*I,30
0.5819148091151345,1.4401162882235716+0.6609380005086045*I,0.5960304051047577-0.13704328989126752*I,30
0.28115559516969535,0.9284825662170894+0.8836148991207078*I,0.8278863922257953-0.1488446009541208*I,30
0.2930200456227874,0.9493974003950156+0.8776939985250054*I,0.8201810568275798-0.1513701341533561*I,30
0.47854217834677226,1.2396973843133714+0.7606306124364056*I,0.6854924387870843-0.16392156332012486*I,30
0.5006533877002668,1.2760708248056805+0.7433799139952016*I,0.6673476499451725-0.16105982524997098*I,30
0.369194801707311,1.0727444318334078+0.8345060863075607*I,0.768334224266211-0.1631282347462529*I,30
0.23389639532729567,0.8382190422467395+0.9037977924473167*I,0.857713363145713-0.1370074378259159*I,30
0.5823489915530753,1.4412144849323851+0.6603410505259909*I,0.5956283943530863-0.13683839307214984*I,30
0.6040660339680268,1.5013361596828858+0.6260250307608215*I,0.5752156262897425-0.1250847472362931*I,30
0.59540969721362,1.4760486273628672-0.6408840032615541*I,0.5834244221783161+0.1301463317505558*I,30
0.25992983111966694,0.8894481694586097+0.8934404022645172*I,0.8414474591386956-0.1438791556540202*I,30
0.47258557527220835,1.2302014057499078-0.7650904602298337*I,0.6902947968677582+0.16448734816484145*I,30
0.7394947845919904,5.631256369615746,0.29988617149204155,30
0.40653922923162433,1.1292933816699746+0.8108707380857103*I,0.7412508973856805-0.16580837155713055*I,30
0.7398521393564825,5.693439501635874,0.2990027222154905,30
0.44517304061417806,1.1876346226499404+0.7848148256285695*I,0.7119432633544831-0.16607890251300175*I,30
0.47196828810311775,1.2292233952935123+0.7655486801246645*I,0.6907904271959733-0.16454127346634212*I,30
0.30066614630647637,0.9625723726288403+0.8737379997451341*I,0.8151657214942134-0.15290187711515948*I,30
0.6358616024835946,1.6158088482983377+0.5475029380167843*I,0.5442086204012746-0.10060641172252922*I,30
0.6461323874156093,1.663207088144715+0.5072560154535258*I,0.5338942784935762-0.08978653107683125*I,30
0.6068970087686021,1.5100490587066966+0.620738982955163*I,0.5725098431232788-0.12330684161784543*I,30
0.38589205656159575,1.0981699653341055+0.8241168651934024*I,0.7563700390376451-0.16459950648073252*I,30
0.7081577255332461,3.0136056023709443,0.38148661792693944,30
0.2572941590479343,0.8844407855709657+0.8945819238615943*I,0.8431121011099614-0.14322268761577708*I,30
0.291018200550645,0.9459099128905579+0.8787122010925779*I,0.8214876511268581-0.15095665848344453*I,30
0.6453897548980039,1.6595497358474178+0.510576358039564*I,0.5346450998063798-0.0906381065727805*I,30
0.2335636445295055,0.8375370801750409+0.9039156086516879*I,0.8579188074873159-0.136913995573496*I,30
0.3775442707743206,1.085498528216474+0.829347144436969*I,0.7623802674800596-0.16391739299260855*I,30
0.6018383488166985,1.4946397688519528+0.6300274516514995*I,0.5773374280413139-0.1264398281166177*I,30
0.28851535680863627,0.9415265093196329+0.8799745558364441*I,0.8231175047332442-0.15043246562379206*I,30
0.25769784744495183,0.8852101839914173+0.8944083151377263*I,0.8428574076955746-0.1433238059086843*I,30
0.6589238778422299,1.7330594937183712-0.4349249681632194*I,0.52083620429677+0.07278610526060629*I,30
0.27448306990876215,0.9164474969455111+0.8868170975067328*I,0.8321797963737473-0.14734531931157296*I,30
0.4112542642994559,1.1363807887742192+0.8077828818362468*I,0.7377463706128227-0.1659850497843087*I,30
0.42386019130906405,1.1553434641093545-0.7994070658227207*I,0.7282795369490911+0.16626706075768555*I,30
0.5764290023836014,1.4265366031441924+0.6682463351440943*I,0.6010895403519935-0.1395424714436691*I,30
0.5450938450653608,1.3575426836323339+0.7037091932032066*I,0.6292882755128673-0.1510424971467958*I,30
0.2769475805705617,0.920916636318064+0.8856457073691351*I,0.8305973208911553-0.14790567881938416*I,30
0.5246021645939112,1.318210648043658+0.7230662366453455*I,0.6471096554878389-0.15644870502684843*I,30
0.6081484651698217,1.5139761277711208-0.6183263063716479*I,0.5713103720609823+0.12250025534881745*I,30
0.5573189377620065,1.3829525521464885+0.6909204595145353*I,0.618426053578403-0.1470698480037288*I,30
0.551237147986916,1.3701027584825063+0.6974205674924278*I,0.6238517252685026-0.14912163825453567*I,30
0.6671489385314398,1.78633456994944+0.3637019237996736*I,0.5123121882966355-0.0583195095097238*I,30
0.4804487744201704,1.2427605957515486+0.7591879043567274*I,0.6839477100324101-0.1637227956103164*I,30
0.38666173017777994,1.0993349348383252-0.8236310090893297*I,0.7558129598232892+0.16465691698225438*I,30
0.3043386877587062,0.968821897914756+0.871801820335392*I,0.8127426444158318-0.1536106811383263*I,30
0.6988680861432477,2.6504559430159587,0.40896794264355235,30
0.702812286232473,2.7964502302097505,0.39695051046024993,30
0.2699325592129318,0.9081194119644282+0.8889435375404098*I,0.8350916619358149-0.1462903885795773*I,30
0.37695421531147044,1.0846000562678453+0.8297141143986153*I,0.7628029079737644-0.1638651018153274*I,30
0.7060560495968826,2.925062401778936,0.38747270674059037,30
0.2741908040972345,0.9159156029820327+0.886955107608174*I,0.8323672071864467-0.14727835441123144*I,30
0.6381553454074333,1.6258329276718695+0.53946166674325*I,0.5419181086762442-0.09835469329320927*I,30
0.644284944554002,1.6541797604115764+0.5153813277637714*I,0.5357606294629621-0.09188296200536326*I,30
0.5538952717866907,1.3756656018201872+0.6946153337787104*I,0.6214857293501415-0.14824377102801514*I,30
0.5874082533356952,1.4542811457782738+0.6531653147409424*I,0.5909265998094116-0.1343704959507871*I,30
0.48285160535521476,1.2466386053937062+0.7573586940454741*I,0.6819956564532955-0.1634598479863759*I,30
0.5056066198017166,1.2845157378981304+0.7393382550621659*I,0.6632127155639502-0.16024281900184925*I,30
0.4151796542254722,1.1422815666700323+0.8051937451572386*I,0.7348137410588825-0.16610291023966023*I,30
0.3173834777569624,0.9906395720395351+0.8647498829711265*I,0.8040600807361008-0.15598567006865105*I,30
